X_filename,relevant_decay_count
03695423_0000129013,0
03695427_0000133139,1
03695509_0000219700,0
03695711_0000432738,1
03695498_0000208049,0
03695526_0000237808,0
03695711_0000432592,0
03695761_0000485473,0
03695489_0000198651,0
03695497_0000207247,1
03695727_0000449635,0
03695429_0000135083,1
03695706_0000427580,0
03695461_0000169215,1
03695491_0000200869,0
03695706_0000427304,1
03695406_0000110779,0
03695989_0000725922,0
03695464_0000172137,1
03695439_0000145952,1
03695903_0000635404,2
03695903_0000635517,0
03695718_0000440049,3
03695439_0000146077,1
03695711_0000432690,0
03695711_0000432952,1
03695718_0000440072,0
03695761_0000485581,1
03695716_0000438271,0
03695406_0000111184,0
03695724_0000446720,2
03695844_0000572892,2
03695781_0000506406,0
03695761_0000485622,0
03695600_0000315536,0
03695489_0000198932,2
03695709_0000430718,1
03695798_0000524799,1
03695709_0000430446,4
03695488_0000197292,1
03696090_0000832632,3
03695903_0000635174,0
03695903_0000635435,0
03695477_0000186028,1
03695893_0000624739,2
03695737_0000460447,0
03695854_0000583598,0
03695423_0000128795,0
03695475_0000183637,0
03695406_0000111230,0
03695509_0000219850,0
03695455_0000162887,1
03695724_0000446403,2
03695500_0000209999,0
03695708_0000429524,2
03695461_0000169110,0
03695402_0000107078,0
03695439_0000145687,2
03695447_0000154346,0
03695439_0000145752,0
03695768_0000492815,0
03695429_0000135276,1
03695763_0000487478,0
03695431_0000137589,0
03695725_0000447750,1
03695402_0000107050,0
03695439_0000145704,0
03695498_0000208099,1
03695416_0000121371,2
03695727_0000449470,0
03696100_0000843238,0
03695429_0000135544,0
03695737_0000460425,0
03695526_0000237585,0
03695488_0000197683,1
03695854_0000583494,3
03695509_0000219594,0
03695454_0000161924,0
03695402_0000106684,0
03695489_0000198576,0
03695728_0000450753,0
03696090_0000832441,0
03695780_0000505524,1
03695500_0000210330,1
03695562_0000275702,0
03695464_0000172139,2
03695427_0000132963,1
03695854_0000583683,4
03695701_0000422299,0
03695547_0000259552,0
03695559_0000272322,0
03695526_0000237523,0
03695509_0000219484,0
03695731_0000453842,1
03695422_0000128189,2
03696062_0000802998,1
03695423_0000128851,0
03695500_0000210182,0
03695708_0000429639,0
03695431_0000137231,2
03695491_0000200590,0
03695454_0000161654,1
03695722_0000444518,0
03695701_0000422198,1
03695716_0000437952,0
03695498_0000207867,1
03695489_0000198700,0
03695454_0000161822,1
03695439_0000146055,1
03695600_0000315788,3
03695903_0000635348,1
03695701_0000422067,4
03695761_0000485680,1
03695454_0000161620,1
03695849_0000578221,0
03695526_0000237437,1
03696100_0000843006,1
03695454_0000161916,1
03695412_0000117239,0
03695412_0000117399,2
03695491_0000200684,0
03695724_0000446549,1
03695429_0000135152,0
03695431_0000137701,0
03695498_0000208055,1
03695778_0000503354,0
03695780_0000505455,1
03696090_0000832477,0
03695475_0000184146,2
03695402_0000106896,0
03695709_0000430851,0
03695422_0000128209,0
03695715_0000436901,1
03695804_0000530813,0
03695427_0000133161,0
03695547_0000259604,2
03695423_0000129082,0
03695708_0000429493,1
03695712_0000433965,2
03695989_0000726141,0
03695490_0000199535,2
03695798_0000524384,0
03695427_0000133025,1
03695712_0000434035,0
03695562_0000275632,0
03695412_0000117326,1
03695716_0000438070,1
03695422_0000127924,2
03695715_0000436799,0
03695429_0000135311,0
03695422_0000128060,1
03695477_0000185926,0
03695778_0000503401,1
03696036_0000775756,0
03695718_0000440194,2
03695454_0000161721,0
03695475_0000184025,1
03695454_0000161775,0
03695431_0000137201,0
03695431_0000137678,0
03695439_0000145899,0
03695893_0000624732,0
03695488_0000197646,0
03695461_0000168985,1
03695497_0000206788,2
03696036_0000775431,0
03695429_0000135397,2
03695559_0000272481,1
03696062_0000802890,1
03695722_0000444271,0
03695737_0000460034,0
03696100_0000843034,0
03695712_0000433818,2
03695778_0000503236,0
03695562_0000275471,0
03695431_0000137661,1
03695854_0000583478,1
03695454_0000161600,0
03695526_0000237571,0
03695461_0000169209,2
03695416_0000121397,2
03695844_0000573002,2
03695491_0000200852,0
03695464_0000172305,1
03695477_0000185900,1
03695500_0000210129,2
03695600_0000315773,1
03695728_0000450595,0
03695706_0000427546,0
03695491_0000200766,1
03695464_0000172188,0
03695500_0000210417,0
03695712_0000433931,2
03695416_0000121605,0
03695706_0000427653,2
03695431_0000137698,2
03695737_0000460150,0
03695778_0000503353,0
03695724_0000446373,0
03695778_0000503635,1
03695422_0000128025,0
03695402_0000106944,3
03695526_0000237695,0
03695416_0000121553,1
03695709_0000430623,2
03695526_0000237490,3
03695526_0000237476,1
03696090_0000832518,1
03695891_0000622610,0
03695727_0000449556,0
03695429_0000135203,0
03695701_0000422331,0
03695804_0000530703,1
03695491_0000200642,0
03695547_0000259664,1
03695455_0000162939,0
03695477_0000185884,0
03695526_0000237566,0
03695439_0000145834,0
03695464_0000172116,1
03695712_0000434031,1
03696062_0000802923,0
03695431_0000137598,0
03695844_0000573031,0
03695509_0000219869,2
03695722_0000444582,0
03695706_0000427476,0
03695406_0000111065,0
03695712_0000433814,3
03695804_0000530970,0
03695477_0000185981,2
03695780_0000505416,0
03695490_0000199566,0
03695798_0000524374,2
03695416_0000121356,2
03695454_0000161599,0
03695491_0000200669,0
03695795_0000521516,0
03695600_0000315616,0
03695768_0000492966,0
03695422_0000127808,1
03695423_0000129061,1
03695488_0000197669,1
03695891_0000622745,0
03696086_0000828547,0
03696100_0000843004,1
03695798_0000524737,1
03695498_0000208172,2
03695439_0000145968,0
03695559_0000272499,0
03695475_0000184047,0
03695475_0000184033,0
03695439_0000145678,1
03695412_0000117109,2
03695488_0000197422,0
03695547_0000259532,1
03695488_0000197811,2
03696062_0000802991,1
03695477_0000186067,1
03696062_0000802980,0
03695727_0000449526,0
03695427_0000133293,0
03695849_0000578379,1
03695439_0000145847,1
03695798_0000524479,1
03695708_0000429551,1
03695709_0000430743,0
03695701_0000422362,0
03695854_0000583429,0
03695500_0000210331,0
03695709_0000430890,1
03695798_0000524550,2
03695708_0000429545,0
03695727_0000449658,0
03695439_0000145745,0
03695491_0000200588,1
03695965_0000700762,2
03695781_0000506567,1
03695761_0000485337,2
03695477_0000185913,1
03695854_0000583707,0
03695609_0000325041,0
03695429_0000135387,0
03695402_0000106640,0
03695490_0000199648,0
03695559_0000272318,2
03695429_0000135126,2
03695498_0000207948,1
03696062_0000803020,0
03695725_0000447577,0
03695488_0000197393,0
03695711_0000432960,0
03695903_0000635191,0
03695737_0000460097,0
03695780_0000505349,2
03695431_0000137673,0
03695849_0000578394,0
03695989_0000725843,0
03695488_0000197433,1
03695461_0000169001,0
03695439_0000146054,0
03695606_0000321881,1
03695701_0000422255,0
03695454_0000161901,3
03695454_0000161900,0
03695562_0000275742,1
03695422_0000128115,0
03695491_0000200712,1
03695475_0000183640,0
03695715_0000437047,1
03695711_0000432924,1
03695427_0000133056,1
03695489_0000199016,1
03695559_0000272255,0
03695606_0000321918,0
03695461_0000168918,0
03695500_0000210084,0
03695725_0000447578,1
03695402_0000106702,2
03695455_0000162927,3
03695844_0000572984,0
03695439_0000145855,0
03695706_0000427469,0
03695600_0000315823,0
03695500_0000210327,0
03695725_0000447616,1
03695798_0000524446,1
03695718_0000440134,1
03695727_0000449458,1
03695780_0000505510,0
03696062_0000803113,0
03695498_0000208234,1
03695497_0000206876,0
03695712_0000433810,2
03696036_0000775616,1
03695500_0000210271,3
03695406_0000110866,2
03695960_0000695304,0
03695727_0000449480,0
03695447_0000154331,0
03695461_0000169221,0
03696062_0000802902,1
03695737_0000460052,0
03695491_0000200628,0
03695488_0000197808,1
03695701_0000422259,0
03695475_0000183580,0
03695461_0000168808,1
03695768_0000492742,1
03695891_0000622490,0
03695600_0000315656,0
03695715_0000436947,1
03695844_0000573160,0
03695804_0000531027,2
03695562_0000275700,0
03695761_0000485491,3
03695461_0000168834,0
03695416_0000121621,1
03695490_0000199632,0
03695422_0000127758,0
03695559_0000272487,0
03696100_0000843128,0
03695701_0000422407,2
03695475_0000183843,1
03695780_0000505452,1
03695711_0000432839,0
03695781_0000506702,1
03695849_0000578253,0
03695416_0000121446,2
03695461_0000168850,0
03695475_0000184071,1
03695728_0000450529,0
03695461_0000168859,3
03695547_0000259589,0
03695706_0000427667,0
03695712_0000433976,0
03695737_0000460293,2
03695431_0000137636,1
03695447_0000154595,1
03695804_0000530776,2
03695526_0000237722,1
03695711_0000432623,0
03695477_0000185995,1
03695559_0000272596,1
03695965_0000700725,0
03695989_0000726072,1
03695402_0000106710,1
03695416_0000121503,1
03695490_0000199717,1
03695461_0000168964,1
03695780_0000505631,1
03695475_0000183794,2
03695489_0000198624,0
03695500_0000210358,1
03695431_0000137176,0
03695477_0000185706,2
03695600_0000315758,1
03695489_0000198368,0
03695509_0000219553,0
03695722_0000444483,4
03695423_0000129049,1
03696090_0000832731,1
03695526_0000237497,3
03695600_0000315699,0
03695439_0000146064,1
03695455_0000162771,0
03695903_0000635461,1
03695844_0000573201,0
03695780_0000505804,1
03695804_0000530924,0
03695447_0000154521,2
03695844_0000573132,1
03695497_0000206988,1
03695427_0000133075,0
03695422_0000127789,0
03695488_0000197419,0
03695606_0000321967,0
03695491_0000200497,0
03695455_0000162910,0
03695427_0000133277,0
03695778_0000503552,3
03695423_0000128858,1
03695491_0000200670,1
03695960_0000695279,0
03695711_0000432827,1
03695706_0000427306,0
03695461_0000169039,1
03695731_0000453664,1
03695989_0000726196,3
03695849_0000578149,1
03695422_0000127961,0
03696062_0000803023,2
03695709_0000430686,0
03695455_0000162595,1
03695477_0000186116,2
03695475_0000183582,0
03695429_0000135491,0
03695439_0000145736,1
03695716_0000437858,2
03695562_0000275614,0
03695903_0000635314,1
03695989_0000725876,0
03695422_0000127700,2
03695761_0000485457,1
03695761_0000485694,2
03695798_0000524346,0
03695724_0000446631,2
03695402_0000106711,1
03695798_0000524692,0
03695891_0000622768,0
03695406_0000110811,0
03695488_0000197838,0
03695562_0000275718,1
03695464_0000172367,0
03696090_0000832510,1
03695798_0000524586,1
03695500_0000210175,1
03695960_0000695323,1
03695491_0000200631,0
03695422_0000128211,1
03695960_0000695444,0
03695891_0000622456,0
03695526_0000237506,0
03695763_0000487413,1
03695780_0000505639,1
03695412_0000117512,2
03695718_0000440190,3
03695402_0000106602,1
03695423_0000128908,1
03695715_0000437079,0
03695422_0000128241,3
03695498_0000208113,1
03695526_0000237677,0
03695701_0000422380,3
03695461_0000169249,0
03695718_0000439984,1
03695464_0000172339,3
03695798_0000524348,0
03696086_0000828197,2
03695716_0000437990,0
03695412_0000117161,0
03695778_0000503286,1
03695427_0000133304,2
03695715_0000436843,0
03695711_0000432636,2
03695761_0000485616,1
03695455_0000162831,1
03695712_0000433813,1
03695781_0000506530,0
03695716_0000438082,1
03695447_0000154106,0
03695701_0000422169,1
03695778_0000503386,1
03695891_0000622471,0
03695526_0000237469,2
03695497_0000207269,2
03696090_0000832405,1
03695724_0000446652,0
03696100_0000843108,0
03696036_0000775584,4
03695498_0000208103,3
03695706_0000427715,0
03695562_0000275480,1
03695731_0000453785,1
03695722_0000444396,0
03695716_0000438233,0
03695500_0000210425,0
03695712_0000433777,0
03695526_0000237502,1
03695798_0000524477,0
03695497_0000206859,0
03695429_0000135484,1
03695722_0000444523,0
03695804_0000530831,0
03695455_0000162569,0
03695429_0000135269,0
03695489_0000198858,0
03695716_0000438095,1
03695498_0000207842,1
03695706_0000427647,3
03696062_0000803136,0
03695711_0000432774,2
03695701_0000422170,1
03695609_0000325057,1
03695715_0000436827,5
03695768_0000492790,1
03695412_0000117337,0
03695526_0000237517,2
03695715_0000436873,0
03695989_0000726217,0
03695475_0000183998,1
03695849_0000578266,0
03695491_0000200523,0
03695780_0000505621,3
03695559_0000272507,0
03695489_0000198665,0
03695490_0000199435,1
03695402_0000106612,1
03695423_0000129218,0
03696062_0000803159,1
03695439_0000145651,0
03695795_0000521342,1
03695795_0000521183,1
03695606_0000322003,1
03695455_0000162754,0
03696100_0000843085,0
03695562_0000275768,2
03696090_0000832579,0
03695716_0000438285,1
03695960_0000695394,2
03695701_0000422370,5
03695489_0000198936,3
03695965_0000700731,1
03695461_0000168879,2
03695447_0000154348,2
03695709_0000430480,1
03695761_0000485526,0
03695606_0000321789,0
03695412_0000117351,0
03695461_0000168833,1
03695609_0000325025,2
03695722_0000444555,0
03695547_0000259719,0
03695489_0000198686,0
03695475_0000183930,1
03695526_0000237536,1
03696036_0000775627,0
03695422_0000127896,2
03695960_0000695312,3
03695412_0000117331,0
03695490_0000199421,1
03695798_0000524533,1
03695562_0000275360,0
03695903_0000635377,1
03695498_0000208138,0
03695477_0000186030,0
03695737_0000460479,1
03695490_0000199761,0
03695562_0000275491,0
03695844_0000573284,0
03695406_0000111103,1
03695427_0000133197,0
03695893_0000624679,0
03695965_0000700571,0
03695711_0000432956,1
03695412_0000117134,0
03695412_0000117480,1
03695780_0000505599,1
03695701_0000422396,0
03695706_0000427521,1
03696100_0000843023,0
03695600_0000315658,0
03695490_0000199692,3
03695763_0000487768,0
03695547_0000259691,2
03695844_0000573155,0
03695489_0000198724,0
03695737_0000460266,0
03695464_0000172268,0
03695412_0000117218,0
03695804_0000530971,1
03695712_0000433816,0
03695960_0000695340,0
03695464_0000171989,1
03695761_0000485676,0
03695701_0000422092,0
03695429_0000135078,1
03696090_0000832490,0
03695737_0000460101,0
03695423_0000129037,0
03695447_0000154103,0
03695475_0000183915,1
03695778_0000503456,0
03695454_0000161625,2
03695429_0000135523,0
03695844_0000573253,1
03695600_0000315714,0
03695600_0000315642,1
03695903_0000635184,2
03695600_0000315450,0
03695606_0000321829,1
03695429_0000135331,2
03695708_0000429600,0
03695490_0000199450,1
03695488_0000197469,0
03695737_0000460207,1
03695509_0000219814,0
03695423_0000128905,2
03695431_0000137299,0
03695477_0000186129,1
03695439_0000146057,0
03695728_0000450682,0
03695464_0000172107,0
03695488_0000197417,0
03695606_0000321924,1
03695412_0000117169,0
03695488_0000197352,1
03695737_0000460001,0
03695562_0000275640,0
03695737_0000460457,2
03695427_0000133185,0
03695844_0000573066,1
03695427_0000133122,0
03695402_0000106733,0
03695727_0000449459,1
03695798_0000524645,1
03695406_0000111080,1
03695402_0000107084,0
03695491_0000200680,1
03695724_0000446745,0
03695844_0000573052,0
03695497_0000207287,1
03695737_0000460335,1
03695854_0000583587,1
03695709_0000430521,1
03695606_0000321872,1
03695461_0000168837,0
03695708_0000429481,0
03695798_0000524642,3
03695489_0000198883,0
03695500_0000210460,2
03695498_0000207941,0
03695491_0000200649,1
03696036_0000775717,1
03695490_0000199419,0
03695439_0000146099,1
03695447_0000154404,1
03695461_0000168839,0
03695989_0000726210,0
03695844_0000573200,0
03695989_0000726081,0
03695488_0000197598,1
03695562_0000275370,1
03695455_0000162650,1
03695728_0000450487,0
03695768_0000492860,1
03695780_0000505602,0
03695763_0000487858,0
03695439_0000145674,0
03695406_0000111264,0
03695464_0000172402,0
03696036_0000775803,1
03695891_0000622489,1
03695722_0000444350,0
03695422_0000128196,1
03695701_0000422473,1
03695893_0000624760,1
03695600_0000315612,0
03695718_0000439973,2
03695725_0000447412,0
03695989_0000726041,2
03695500_0000210389,0
03695509_0000219876,2
03695709_0000430668,0
03695903_0000635357,0
03695804_0000530837,2
03695737_0000460022,0
03695454_0000161586,3
03695454_0000161769,1
03695798_0000524732,1
03695609_0000325013,4
03695960_0000695458,0
03695455_0000162488,0
03695891_0000622631,0
03695965_0000700616,1
03695547_0000259616,0
03695701_0000422319,0
03695526_0000237466,1
03695526_0000237470,0
03695509_0000219624,2
03695725_0000447408,0
03695989_0000726187,1
03695416_0000121476,0
03695489_0000198814,0
03695423_0000128974,0
03696062_0000803241,0
03695489_0000198736,2
03695718_0000439967,3
03695464_0000172075,1
03695708_0000429443,0
03695606_0000321796,0
03695725_0000447719,0
03695891_0000622562,1
03695454_0000161834,0
03695526_0000237392,2
03695500_0000210238,1
03695422_0000127768,2
03695427_0000133042,0
03695768_0000492726,1
03695497_0000207098,0
03695559_0000272563,0
03695709_0000430780,2
03695497_0000206819,0
03695798_0000524747,2
03695609_0000324957,0
03695526_0000237804,0
03695731_0000453922,1
03695780_0000505628,1
03695960_0000695322,2
03695416_0000121554,1
03695893_0000624713,1
03695455_0000162906,0
03695509_0000219534,0
03695763_0000487714,0
03695893_0000624657,0
03695464_0000172314,0
03695716_0000438248,0
03695737_0000460164,0
03695960_0000695396,1
03695439_0000145926,1
03695439_0000145986,1
03695477_0000186205,0
03696100_0000843127,1
03695489_0000198352,1
03696086_0000828277,0
03695727_0000449527,2
03695454_0000161447,0
03695798_0000524683,1
03695412_0000117229,1
03695716_0000438208,1
03695844_0000573225,0
03695402_0000106908,0
03695489_0000198588,0
03695891_0000622479,0
03695402_0000107056,2
03695422_0000128033,0
03695725_0000447723,0
03695423_0000129177,2
03695989_0000726027,0
03695781_0000506606,1
03695489_0000198728,0
03695701_0000422145,2
03695559_0000272595,0
03695798_0000524461,0
03695844_0000573260,2
03695606_0000322061,0
03695778_0000503536,0
03695600_0000315673,0
03695423_0000129144,1
03695903_0000635292,1
03695731_0000453912,0
03695706_0000427685,1
03695509_0000219804,0
03695490_0000199396,0
03695497_0000206973,0
03695454_0000161550,1
03695423_0000128996,0
03695737_0000460279,0
03695712_0000433872,0
03695903_0000635466,1
03695706_0000427354,1
03695731_0000453661,0
03695724_0000446360,1
03695412_0000117470,0
03695965_0000700702,2
03695416_0000121427,0
03696036_0000775516,3
03696062_0000803041,0
03695718_0000440007,2
03695447_0000154386,1
03696086_0000828396,0
03695447_0000154492,1
03696062_0000802866,0
03695849_0000578410,2
03695706_0000427465,1
03695491_0000200775,2
03695778_0000503677,1
03695416_0000121706,1
03695722_0000444175,2
03695427_0000133080,2
03696062_0000803022,0
03695989_0000726073,0
03695423_0000129089,1
03696062_0000802930,3
03695965_0000700550,0
03695724_0000446319,0
03696086_0000828415,0
03695781_0000506459,0
03695447_0000154620,1
03695761_0000485521,1
03695737_0000460149,1
03695722_0000444289,0
03695412_0000117369,2
03695402_0000106694,1
03695439_0000145677,1
03695422_0000127935,3
03695427_0000133179,0
03695490_0000199479,1
03695489_0000198521,0
03695795_0000521463,2
03695891_0000622567,0
03695706_0000427554,2
03695447_0000154368,0
03695724_0000446711,0
03695455_0000162620,2
03695427_0000133214,1
03695455_0000162606,0
03695489_0000198856,0
03695724_0000446527,1
03695422_0000127907,2
03695498_0000207852,2
03696086_0000828181,1
03695431_0000137439,1
03695547_0000259850,1
03695497_0000206979,0
03695461_0000169257,0
03695559_0000272557,3
03695711_0000432831,1
03695477_0000185931,0
03695712_0000434024,0
03695439_0000145839,2
03695412_0000117488,1
03695475_0000184010,0
03695718_0000439954,1
03695412_0000117404,2
03696086_0000828521,1
03695477_0000185840,0
03695526_0000237766,0
03695497_0000207251,0
03695431_0000137657,1
03695491_0000200860,2
03695491_0000200805,0
03695559_0000272459,0
03695763_0000487838,1
03695547_0000259862,2
03695427_0000133482,0
03695780_0000505767,0
03695706_0000427722,0
03695439_0000145980,1
03695562_0000275679,0
03695489_0000198360,1
03695559_0000272379,1
03695455_0000162548,1
03695547_0000259839,1
03695402_0000106749,0
03695429_0000135449,0
03696062_0000803137,1
03695891_0000622594,2
03695489_0000198526,0
03695606_0000322105,0
03695716_0000437925,2
03695711_0000432784,0
03695562_0000275356,1
03695491_0000200943,0
03695402_0000106629,0
03695402_0000106583,0
03695761_0000485735,3
03695526_0000237513,1
03695475_0000183646,1
03695461_0000168902,0
03695439_0000145900,2
03695709_0000430764,2
03695701_0000422480,0
03695965_0000700646,0
03695709_0000430719,0
03695763_0000487763,0
03695416_0000121656,0
03695497_0000206883,0
03695715_0000437066,0
03695903_0000635232,1
03695706_0000427692,1
03695711_0000432668,0
03695422_0000127693,2
03695712_0000434050,0
03695706_0000427721,0
03695606_0000321838,0
03695701_0000422303,0
03695701_0000422359,2
03695500_0000210126,0
03695559_0000272372,1
03695781_0000506428,1
03695423_0000129163,1
03695600_0000315449,2
03695439_0000145780,0
03695412_0000117444,1
03695781_0000506556,0
03695725_0000447485,0
03695706_0000427732,3
03695500_0000210306,0
03695706_0000427497,1
03695547_0000259746,1
03695728_0000450748,1
03695716_0000437948,0
03695737_0000460126,1
03695489_0000198875,1
03695763_0000487539,1
03695489_0000198386,0
03695711_0000432597,0
03695422_0000128026,2
03695477_0000186033,0
03695455_0000162513,0
03695427_0000133266,0
03695416_0000121338,0
03695562_0000275759,0
03695722_0000444172,1
03695488_0000197617,2
03695475_0000183647,0
03695406_0000110839,1
03695989_0000725900,2
03695711_0000432909,1
03695489_0000198775,0
03695600_0000315609,0
03695711_0000433047,1
03695781_0000506599,0
03695526_0000237757,0
03695427_0000132961,0
03695728_0000450544,1
03695731_0000453697,0
03695844_0000573126,1
03695500_0000210171,2
03695475_0000183946,0
03695423_0000129231,0
03695725_0000447328,0
03695547_0000259607,0
03695609_0000325052,2
03695706_0000427547,0
03695475_0000183768,0
03695761_0000485314,0
03695491_0000200613,2
03695489_0000198589,0
03695429_0000135105,1
03695454_0000161518,1
03695416_0000121676,1
03695455_0000162609,0
03695461_0000168937,0
03695526_0000237706,0
03695724_0000446538,0
03695475_0000183663,1
03695708_0000429647,2
03695477_0000185989,1
03695439_0000146182,1
03695600_0000315542,0
03695526_0000237823,1
03695716_0000437998,1
03695722_0000444599,0
03695559_0000272344,1
03695439_0000146185,1
03695780_0000505391,2
03695718_0000440110,0
03695509_0000219542,1
03695804_0000530925,0
03696036_0000775751,1
03695849_0000578263,0
03695761_0000485393,0
03695609_0000325060,0
03695778_0000503663,0
03695491_0000200463,0
03695461_0000169266,2
03695547_0000259799,1
03695439_0000145829,0
03695725_0000447673,0
03695761_0000485554,1
03695724_0000446540,1
03695416_0000121714,2
03695475_0000184131,0
03695716_0000437939,1
03695455_0000162767,1
03695422_0000127696,0
03696062_0000803025,0
03695559_0000272191,1
03695477_0000186154,0
03695709_0000430670,3
03695464_0000172336,2
03695804_0000530919,1
03695989_0000725997,1
03695724_0000446423,1
03695715_0000437074,0
03695488_0000197812,0
03695406_0000110985,1
03695477_0000185957,2
03695406_0000111113,0
03695500_0000210048,0
03695780_0000505768,1
03695477_0000185785,0
03695491_0000200901,1
03695854_0000583465,2
03695416_0000121475,1
03695477_0000186032,0
03695475_0000184087,4
03695431_0000137152,1
03695402_0000107077,0
03695402_0000106821,1
03695500_0000210167,1
03695509_0000219845,0
03695804_0000530740,0
03695406_0000110957,1
03695477_0000186049,1
03696100_0000843080,0
03695455_0000162916,0
03695497_0000206980,2
03695778_0000503355,0
03695718_0000440191,0
03695406_0000110872,0
03695737_0000459985,0
03695491_0000200677,3
03695761_0000485620,0
03695489_0000198524,1
03695780_0000505683,0
03695844_0000573092,0
03695427_0000133353,1
03695780_0000505830,0
03695491_0000200835,0
03695422_0000128124,0
03695989_0000726079,3
03695475_0000183630,0
03695609_0000324969,0
03695989_0000726172,0
03695447_0000154482,0
03695439_0000145723,0
03695716_0000438030,2
03696062_0000802880,1
03695490_0000199606,0
03695989_0000726106,1
03695526_0000237514,0
03695844_0000572972,0
03696036_0000775483,0
03695903_0000635524,0
03695795_0000521298,1
03695728_0000450761,1
03695849_0000578209,1
03695431_0000137527,1
03695509_0000219608,2
03695891_0000622607,1
03695768_0000492887,1
03695402_0000107034,1
03695708_0000429677,1
03695712_0000433707,1
03695724_0000446521,1
03695709_0000430770,1
03695439_0000146050,0
03695489_0000198544,0
03695454_0000161827,0
03695547_0000259729,4
03695737_0000460423,0
03695722_0000444298,0
03695490_0000199489,1
03695780_0000505776,0
03695491_0000200944,1
03695709_0000430529,0
03695412_0000117151,1
03695893_0000624602,2
03695844_0000573270,1
03695903_0000635182,1
03695423_0000129172,0
03695422_0000127732,0
03695778_0000503523,2
03695547_0000259657,0
03695500_0000210092,2
03695725_0000447414,0
03695709_0000430889,0
03695804_0000530963,0
03695489_0000198465,1
03695427_0000133133,1
03695761_0000485606,1
03695709_0000430679,1
03695559_0000272261,0
03695412_0000117363,0
03695412_0000117135,0
03696062_0000802916,1
03695795_0000521545,2
03695497_0000207084,0
03695728_0000450744,0
03695477_0000186081,1
03695406_0000110871,1
03696090_0000832637,0
03695461_0000169017,2
03695455_0000162600,0
03695891_0000622775,1
03695761_0000485565,0
03696100_0000843013,0
03695454_0000161616,0
03696062_0000803075,0
03695431_0000137204,1
03695600_0000315726,0
03695402_0000106910,1
03695562_0000275623,0
03695728_0000450657,1
03695701_0000422341,2
03695500_0000210089,2
03695903_0000635467,1
03696062_0000802911,0
03695706_0000427350,1
03695547_0000259578,1
03695778_0000503706,0
03695464_0000172154,2
03695844_0000573233,0
03695526_0000237777,0
03696062_0000803010,0
03695447_0000154084,1
03695526_0000237672,1
03695737_0000460221,1
03695798_0000524611,0
03695491_0000200968,1
03695491_0000200882,2
03695989_0000726137,2
03695706_0000427333,0
03695712_0000433720,0
03695778_0000503345,2
03695727_0000449468,0
03695731_0000453728,0
03695423_0000129202,0
03695461_0000169318,1
03695491_0000200688,0
03695429_0000135044,0
03695431_0000137630,1
03695781_0000506413,0
03695725_0000447641,1
03695798_0000524716,0
03695849_0000578300,0
03695461_0000168870,0
03695716_0000438039,0
03695402_0000106822,0
03695731_0000453960,1
03695509_0000219835,0
03695475_0000183749,0
03695455_0000162550,1
03695706_0000427538,0
03695497_0000207319,2
03696036_0000775661,0
03695455_0000162629,0
03695724_0000446308,0
03695489_0000198515,0
03695447_0000154055,1
03695715_0000436966,0
03696090_0000832504,0
03695406_0000111133,1
03695488_0000197386,1
03695562_0000275764,1
03695709_0000430639,1
03695488_0000197698,0
03695455_0000162958,0
03695423_0000128904,0
03695406_0000111031,0
03695763_0000487518,2
03695402_0000107095,0
03695737_0000460301,0
03695488_0000197336,1
03696086_0000828346,0
03695439_0000146019,0
03695498_0000207840,1
03695600_0000315708,1
03695429_0000135274,1
03695461_0000169231,1
03695509_0000219463,0
03695701_0000422300,2
03695562_0000275774,0
03695724_0000446546,0
03695731_0000453783,0
03695761_0000485625,1
03696090_0000832657,1
03695960_0000695246,0
03696086_0000828553,2
03695489_0000199014,1
03695526_0000237689,1
03695965_0000700717,1
03695725_0000447382,0
03695526_0000237534,1
03695461_0000168871,0
03695724_0000446651,0
03695706_0000427431,1
03695402_0000106570,0
03695455_0000162506,1
03695715_0000437056,1
03695701_0000422071,0
03695477_0000185782,0
03695600_0000315843,3
03695429_0000135513,1
03695778_0000503685,0
03695447_0000154589,0
03695780_0000505575,1
03695724_0000446695,2
03695497_0000207137,1
03695737_0000460205,0
03695475_0000183644,1
03695781_0000506590,1
03695715_0000436857,0
03695715_0000437130,2
03695454_0000161438,0
03695718_0000439997,1
03695722_0000444536,0
03695559_0000272270,0
03695781_0000506610,0
03695709_0000430697,0
03695718_0000439947,1
03695804_0000530884,0
03695727_0000449445,0
03695715_0000437011,0
03695447_0000154040,2
03695778_0000503645,2
03695461_0000169255,1
03695454_0000161517,2
03695761_0000485659,2
03695547_0000259806,2
03696036_0000775551,1
03695600_0000315454,0
03695429_0000135129,1
03695761_0000485503,0
03695701_0000422102,0
03695526_0000237468,3
03695427_0000133225,1
03695429_0000135171,0
03695903_0000635451,0
03695712_0000433902,0
03695491_0000200513,0
03695402_0000106657,0
03695781_0000506622,1
03695454_0000161498,2
03695722_0000444170,3
03695559_0000272331,2
03695715_0000437060,0
03695724_0000446520,2
03695422_0000128255,0
03695960_0000695456,0
03695600_0000315553,0
03695712_0000433803,0
03695891_0000622673,0
03695718_0000440288,1
03695725_0000447337,0
03695416_0000121510,1
03696062_0000802925,0
03695761_0000485424,1
03695491_0000200751,0
03695402_0000106898,1
03695718_0000440322,0
03695728_0000450498,1
03696062_0000803205,1
03695500_0000210321,0
03695509_0000219842,0
03695423_0000129034,1
03695427_0000133260,1
03695427_0000133116,0
